trial,type,wf,response,RT,correct,subj,length,delay,block
17,lure,HF,0,1.052000046,1,84,Short,Immed,b0
18,lure,LF,0,0.714999974,1,84,Short,Immed,b0
19,lure,LF,0,0.602999985,1,84,Short,Immed,b0
20,lure,LF,0,0.635999978,1,84,Short,Immed,b0
21,lure,LF,0,0.683000028,1,84,Short,Immed,b0
22,target,LF,1,1.531000018,1,84,Short,Immed,b0
23,lure,HF,0,1.355000019,1,84,Short,Immed,b0
0,target,LF,1,0.922999978,1,84,Long,Delay,b0
1,target,LF,1,0.666999996,1,84,Long,Delay,b0
2,target,LF,1,0.666999996,1,84,Long,Delay,b0
3,lure,HF,0,0.684000015,1,84,Long,Delay,b0
4,lure,HF,0,0.796000004,1,84,Long,Delay,b0
5,lure,LF,0,0.611999989,1,84,Long,Delay,b0
6,target,LF,1,0.699999988,1,84,Long,Delay,b0
7,lure,LF,0,0.731999993,1,84,Long,Delay,b0
8,lure,HF,0,0.772000015,1,84,Long,Delay,b0
9,target,HF,1,0.611999989,1,84,Long,Delay,b0
10,lure,HF,0,0.746999979,1,84,Long,Delay,b0
11,target,HF,1,2.290999889,1,84,Long,Delay,b0
12,target,LF,1,0.626999974,1,84,Long,Delay,b0
13,lure,HF,0,1.146999955,1,84,Long,Delay,b0
14,target,HF,1,0.602999985,1,84,Long,Delay,b0
15,lure,LF,0,0.796000004,1,84,Long,Delay,b0
16,lure,HF,0,1.57099998,1,84,Long,Delay,b0
17,target,HF,1,0.822000027,1,84,Long,Delay,b0
18,lure,LF,0,0.653999984,1,84,Long,Delay,b0
19,target,LF,1,0.717999995,1,84,Long,Delay,b0
20,lure,HF,0,0.638000011,1,84,Long,Delay,b0
21,target,LF,1,0.74000001,1,84,Long,Delay,b0
22,lure,HF,0,1.067999959,1,84,Long,Delay,b0
23,lure,HF,0,0.746999979,1,84,Long,Delay,b0
24,lure,LF,0,0.514999986,1,84,Long,Delay,b1
25,lure,LF,0,0.523000002,1,84,Long,Delay,b1
26,target,LF,1,0.763000011,1,84,Long,Delay,b1
27,target,HF,1,0.81099999,1,84,Long,Delay,b1
28,target,HF,0,1.794999957,0,84,Long,Delay,b1
29,lure,LF,0,2.854000092,1,84,Long,Delay,b1
30,lure,HF,0,0.757000029,1,84,Long,Delay,b1
31,target,LF,1,0.716000021,1,84,Long,Delay,b1
32,lure,LF,0,0.675999999,1,84,Long,Delay,b1
33,target,HF,1,2.588000059,1,84,Long,Delay,b1
34,lure,LF,0,1.659000039,1,84,Long,Delay,b1
35,lure,LF,0,0.602999985,1,84,Long,Delay,b1
36,lure,LF,0,0.563000023,1,84,Long,Delay,b1
37,target,HF,1,0.986999989,1,84,Long,Delay,b1
38,target,LF,1,0.72299999,1,84,Long,Delay,b1
39,target,HF,0,0.947000027,0,84,Long,Delay,b1
40,lure,LF,0,0.922999978,1,84,Long,Delay,b1
41,target,HF,1,0.995000005,1,84,Long,Delay,b1
42,lure,HF,0,1.108999968,1,84,Long,Delay,b1
43,lure,LF,0,0.643999994,1,84,Long,Delay,b1
44,lure,LF,0,0.596000016,1,84,Long,Delay,b1
45,lure,HF,0,0.74000001,1,84,Long,Delay,b1
46,target,HF,0,0.579999983,0,84,Long,Delay,b1
47,target,HF,1,0.972000003,1,84,Long,Delay,b1
48,lure,HF,0,0.763000011,1,84,Long,Delay,b2
49,lure,HF,0,1.067000031,1,84,Long,Delay,b2
50,target,HF,1,0.771000028,1,84,Long,Delay,b2
51,target,LF,1,0.709999979,1,84,Long,Delay,b2
52,lure,LF,0,0.72299999,1,84,Long,Delay,b2
53,target,LF,0,0.827000022,0,84,Long,Delay,b2
54,target,HF,1,0.890999973,1,84,Long,Delay,b2
55,target,LF,1,0.691999972,1,84,Long,Delay,b2
56,target,HF,1,0.89200002,1,84,Long,Delay,b2
57,lure,LF,0,0.675999999,1,84,Long,Delay,b2
58,lure,LF,0,0.708000004,1,84,Long,Delay,b2
59,target,HF,1,0.781000018,1,84,Long,Delay,b2
60,lure,LF,0,1.34800005,1,84,Long,Delay,b2
61,target,LF,1,0.811999977,1,84,Long,Delay,b2
62,lure,LF,0,1.651000023,1,84,Long,Delay,b2
63,lure,HF,0,0.739000022,1,84,Long,Delay,b2
64,target,LF,1,0.746999979,1,84,Long,Delay,b2
65,target,LF,1,0.907000005,1,84,Long,Delay,b2
66,target,HF,1,0.778999984,1,84,Long,Delay,b2
67,lure,LF,0,1.251000047,1,84,Long,Delay,b2
68,lure,LF,0,0.626999974,1,84,Long,Delay,b2
69,target,HF,1,0.787999988,1,84,Long,Delay,b2
70,target,LF,1,1.083999991,1,84,Long,Delay,b2
71,lure,HF,0,0.779999971,1,84,Long,Delay,b2
72,lure,HF,0,1.052000046,1,84,Long,Delay,b3
73,lure,HF,0,0.660000026,1,84,Long,Delay,b3
74,target,LF,0,1.011999965,0,84,Long,Delay,b3
75,lure,HF,0,0.707000017,1,84,Long,Delay,b3
76,target,LF,1,0.746999979,1,84,Long,Delay,b3
77,target,HF,1,0.714999974,1,84,Long,Delay,b3
78,target,LF,1,0.690999985,1,84,Long,Delay,b3
79,target,HF,1,0.587000012,1,84,Long,Delay,b3
80,lure,HF,0,0.883000016,1,84,Long,Delay,b3
81,lure,HF,0,0.739000022,1,84,Long,Delay,b3
82,target,LF,0,1.450999975,0,84,Long,Delay,b3
83,target,HF,1,0.828000009,1,84,Long,Delay,b3
84,lure,HF,0,1.315999985,1,84,Long,Delay,b3
85,lure,HF,0,0.660000026,1,84,Long,Delay,b3
86,target,LF,1,0.860000014,1,84,Long,Delay,b3
87,lure,LF,0,0.555999994,1,84,Long,Delay,b3
88,target,LF,1,0.811999977,1,84,Long,Delay,b3
89,target,HF,1,3.388000011,1,84,Long,Delay,b3
90,target,HF,1,0.731999993,1,84,Long,Delay,b3
91,lure,LF,1,0.931999981,0,84,Long,Delay,b3
92,lure,LF,0,0.611999989,1,84,Long,Delay,b3
93,target,LF,0,0.572000027,0,84,Long,Delay,b3
94,lure,HF,0,0.867999971,1,84,Long,Delay,b3
95,target,HF,1,0.651000023,1,84,Long,Delay,b3
0,target,HF,1,1.738999963,1,85,Short,Immed,b0
1,target,HF,1,0.986999989,1,85,Short,Immed,b0
2,lure,LF,0,1.133000016,1,85,Short,Immed,b0
3,target,LF,1,0.90200001,1,85,Short,Immed,b0
4,lure,HF,0,1.35800004,1,85,Short,Immed,b0
5,target,LF,0,1.05400002,0,85,Short,Immed,b0
6,target,HF,1,1.100000024,1,85,Short,Immed,b0
7,target,LF,1,0.947000027,1,85,Short,Immed,b0
8,lure,LF,0,1.235000014,1,85,Short,Immed,b0
9,target,LF,1,0.81099999,1,85,Short,Immed,b0
10,lure,LF,0,0.883000016,1,85,Short,Immed,b0
11,lure,HF,0,0.915000021,1,85,Short,Immed,b0
12,lure,LF,0,0.875999987,1,85,Short,Immed,b0
13,lure,HF,0,2.26699996,1,85,Short,Immed,b0
14,target,HF,1,1.003999949,1,85,Short,Immed,b0
15,target,LF,1,0.74000001,1,85,Short,Immed,b0
16,lure,HF,0,1.268000007,1,85,Short,Immed,b0
17,lure,LF,0,1.067999959,1,85,Short,Immed,b0
18,lure,LF,0,0.602999985,1,85,Short,Immed,b0
19,lure,HF,0,0.922999978,1,85,Short,Immed,b0
20,target,HF,0,0.963,0,85,Short,Immed,b0
21,target,LF,1,0.851000011,1,85,Short,Immed,b0
22,target,HF,1,0.700999975,1,85,Short,Immed,b0
23,lure,HF,0,0.764999986,1,85,Short,Immed,b0
0,target,HF,0,1.506000042,0,85,Long,Delay,b0
1,lure,HF,0,2.635999918,1,85,Long,Delay,b0
2,lure,HF,0,0.97299999,1,85,Long,Delay,b0
3,lure,LF,0,0.80400002,1,85,Long,Delay,b0
4,target,LF,1,0.875,1,85,Long,Delay,b0
5,lure,LF,0,0.963,1,85,Long,Delay,b0
6,lure,HF,0,1.41900003,1,85,Long,Delay,b0
7,lure,HF,0,1.995000005,1,85,Long,Delay,b0
8,target,HF,1,0.866999984,1,85,Long,Delay,b0
9,lure,LF,0,1.394999981,1,85,Long,Delay,b0
10,target,LF,1,0.834999979,1,85,Long,Delay,b0
11,lure,HF,1,1.003999949,0,85,Long,Delay,b0
12,target,HF,1,0.723999977,1,85,Long,Delay,b0
13,target,HF,1,0.763999999,1,85,Long,Delay,b0
14,lure,HF,0,1.916000009,1,85,Long,Delay,b0
15,lure,HF,0,1.059999943,1,85,Long,Delay,b0
16,lure,LF,0,0.739000022,1,85,Long,Delay,b0
17,lure,HF,0,0.683000028,1,85,Long,Delay,b0
18,target,LF,1,0.875,1,85,Long,Delay,b0
19,lure,LF,0,0.963,1,85,Long,Delay,b0
20,target,LF,1,0.834999979,1,85,Long,Delay,b0
21,target,LF,1,0.731000006,1,85,Long,Delay,b0
22,target,LF,1,0.851000011,1,85,Long,Delay,b0
23,target,LF,1,0.611000001,1,85,Long,Delay,b0
24,target,LF,1,0.65200001,1,85,Long,Delay,b1
25,target,HF,1,0.526000023,1,85,Long,Delay,b1
26,lure,HF,1,0.582000017,0,85,Long,Delay,b1
27,target,HF,0,0.925999999,0,85,Long,Delay,b1
28,lure,LF,0,1.046000004,1,85,Long,Delay,b1
29,target,HF,0,0.758000016,0,85,Long,Delay,b1
30,target,HF,1,1.123000026,1,85,Long,Delay,b1
31,lure,HF,0,1.299999952,1,85,Long,Delay,b1
32,lure,HF,0,1.363000035,1,85,Long,Delay,b1
33,lure,LF,0,0.699000001,1,85,Long,Delay,b1
34,lure,LF,0,0.842999995,1,85,Long,Delay,b1
35,lure,HF,0,0.851000011,1,85,Long,Delay,b1
36,target,LF,1,0.883000016,1,85,Long,Delay,b1
37,lure,HF,0,0.843999982,1,85,Long,Delay,b1
38,lure,HF,1,0.995999992,0,85,Long,Delay,b1
39,target,LF,1,1.172000051,1,85,Long,Delay,b1
40,target,LF,1,0.723999977,1,85,Long,Delay,b1
41,target,HF,1,2.41899991,1,85,Long,Delay,b1
42,lure,LF,0,0.963,1,85,Long,Delay,b1
43,target,LF,0,1.11500001,0,85,Long,Delay,b1
44,target,LF,1,1.508000016,1,85,Long,Delay,b1
45,target,HF,1,0.875,1,85,Long,Delay,b1
46,target,LF,1,0.802999973,1,85,Long,Delay,b1
47,target,LF,1,0.690999985,1,85,Long,Delay,b1
48,lure,LF,0,1.682999969,1,85,Long,Delay,b2
49,lure,HF,0,0.851000011,1,85,Long,Delay,b2
50,target,LF,1,0.779999971,1,85,Long,Delay,b2
51,target,HF,1,1.164000034,1,85,Long,Delay,b2
52,target,HF,1,0.851999998,1,85,Long,Delay,b2
53,lure,LF,0,1.067000031,1,85,Long,Delay,b2
54,target,LF,1,0.683000028,1,85,Long,Delay,b2
55,target,LF,0,1.090999961,0,85,Long,Delay,b2
56,lure,LF,0,0.995000005,1,85,Long,Delay,b2
57,target,LF,1,2.700000048,1,85,Long,Delay,b2
58,target,HF,1,0.971000016,1,85,Long,Delay,b2
59,target,HF,0,1.003000021,0,85,Long,Delay,b2
60,target,HF,1,0.836000025,1,85,Long,Delay,b2
61,target,LF,1,0.763999999,1,85,Long,Delay,b2
62,target,HF,1,1.075999975,1,85,Long,Delay,b2
63,target,LF,1,0.963999987,1,85,Long,Delay,b2
64,target,HF,1,1.802999973,1,85,Long,Delay,b2
65,lure,LF,0,0.947000027,1,85,Long,Delay,b2
66,target,HF,1,1.674999952,1,85,Long,Delay,b2
67,lure,LF,0,0.778999984,1,85,Long,Delay,b2
68,lure,HF,1,2.844000101,0,85,Long,Delay,b2
69,lure,HF,1,0.954999983,0,85,Long,Delay,b2
70,lure,LF,0,0.731000006,1,85,Long,Delay,b2
71,target,LF,1,0.851999998,1,85,Long,Delay,b2
72,lure,HF,1,1.083999991,0,85,Long,Delay,b3
73,target,HF,1,0.939999998,1,85,Long,Delay,b3
74,lure,LF,0,0.699999988,1,85,Long,Delay,b3
75,lure,LF,0,0.731999993,1,85,Long,Delay,b3
76,target,HF,1,0.842999995,1,85,Long,Delay,b3
77,lure,HF,0,2.290999889,1,85,Long,Delay,b3
78,target,LF,1,0.778999984,1,85,Long,Delay,b3
79,lure,LF,0,0.898999989,1,85,Long,Delay,b3
80,target,HF,0,2.651000023,0,85,Long,Delay,b3
81,lure,HF,0,0.916000009,1,85,Long,Delay,b3
82,lure,LF,0,0.708000004,1,85,Long,Delay,b3
83,lure,HF,0,1.723999977,1,85,Long,Delay,b3
84,lure,LF,0,0.660000026,1,85,Long,Delay,b3
85,lure,LF,0,0.691999972,1,85,Long,Delay,b3
86,target,HF,0,0.986999989,0,85,Long,Delay,b3
87,lure,HF,0,1.274999976,1,85,Long,Delay,b3
88,target,LF,1,0.898999989,1,85,Long,Delay,b3
89,lure,LF,0,0.778999984,1,85,Long,Delay,b3
90,lure,LF,0,1.098999977,1,85,Long,Delay,b3
91,target,HF,1,1.180999994,1,85,Long,Delay,b3
92,target,HF,1,0.797999978,1,85,Long,Delay,b3
93,lure,HF,1,0.925999999,0,85,Long,Delay,b3
94,lure,LF,0,0.949999988,1,85,Long,Delay,b3
95,lure,HF,0,1.292000055,1,85,Long,Delay,b3
0,lure,HF,1,1.363999963,0,85,Short,Delay,b0
1,lure,HF,1,1.050999999,0,85,Short,Delay,b0
2,target,LF,1,0.763000011,1,85,Short,Delay,b0
3,lure,LF,0,0.866999984,1,85,Short,Delay,b0
4,lure,LF,0,0.827000022,1,85,Short,Delay,b0
5,target,HF,1,0.81099999,1,85,Short,Delay,b0
6,target,LF,1,0.763000011,1,85,Short,Delay,b0
7,target,HF,1,0.690999985,1,85,Short,Delay,b0
8,target,HF,1,0.986999989,1,85,Short,Delay,b0
9,target,LF,1,0.587000012,1,85,Short,Delay,b0
10,target,HF,1,1.157999992,1,85,Short,Delay,b0
11,target,LF,1,0.638000011,1,85,Short,Delay,b0
12,lure,LF,0,0.782000005,1,85,Short,Delay,b0
13,target,LF,1,0.885999978,1,85,Short,Delay,b0
14,lure,LF,0,0.829999983,1,85,Short,Delay,b0
15,target,HF,1,0.638000011,1,85,Short,Delay,b0
16,lure,LF,0,0.782000005,1,85,Short,Delay,b0
17,lure,HF,0,0.781000018,1,85,Short,Delay,b0
18,lure,HF,0,1.485000014,1,85,Short,Delay,b0
19,lure,HF,0,0.66900003,1,85,Short,Delay,b0
20,target,HF,1,0.754999995,1,85,Short,Delay,b0
21,lure,HF,0,2.411000013,1,85,Short,Delay,b0
22,target,LF,0,0.739000022,0,85,Short,Delay,b0
23,lure,LF,0,1.11500001,1,85,Short,Delay,b0
0,lure,LF,0,1.113999963,1,85,Long,Immed,b0
1,target,LF,1,0.81099999,1,85,Long,Immed,b0
2,lure,HF,1,1.075000048,0,85,Long,Immed,b0
3,target,HF,1,1.554999948,1,85,Long,Immed,b0
4,lure,HF,0,0.827000022,1,85,Long,Immed,b0
5,target,HF,1,0.907000005,1,85,Long,Immed,b0
6,lure,HF,0,0.843999982,1,85,Long,Immed,b0
7,lure,HF,0,0.899999976,1,85,Long,Immed,b0
8,lure,LF,1,1.077000022,0,85,Long,Immed,b0
9,lure,LF,0,1.11500001,1,85,Long,Immed,b0
10,lure,LF,0,3.098999977,1,85,Long,Immed,b0
11,target,HF,1,1.33099997,1,85,Long,Immed,b0
12,lure,HF,0,0.827000022,1,85,Long,Immed,b0
13,target,LF,1,0.827000022,1,85,Long,Immed,b0
14,target,HF,1,0.795000017,1,85,Long,Immed,b0
15,target,LF,1,0.578999996,1,85,Long,Immed,b0
16,target,HF,1,0.755999982,1,85,Long,Immed,b0
17,lure,HF,0,1.555999994,1,85,Long,Immed,b0
18,target,HF,0,2.019999981,0,85,Long,Immed,b0
19,target,HF,0,0.74000001,0,85,Long,Immed,b0
20,lure,LF,0,0.68599999,1,85,Long,Immed,b0
21,target,HF,1,0.788999975,1,85,Long,Immed,b0
22,target,HF,1,0.708999991,1,85,Long,Immed,b0
23,lure,HF,0,0.781000018,1,85,Long,Immed,b0
24,target,LF,1,0.764999986,1,85,Long,Immed,b1
25,target,HF,1,0.922999978,1,85,Long,Immed,b1
26,lure,HF,0,1.699000001,1,85,Long,Immed,b1
27,target,HF,1,0.72299999,1,85,Long,Immed,b1
28,lure,HF,0,0.779999971,1,85,Long,Immed,b1
29,target,LF,1,0.89200002,1,85,Long,Immed,b1
30,target,HF,1,0.860000014,1,85,Long,Immed,b1
31,lure,LF,0,2.875999928,1,85,Long,Immed,b1
32,lure,LF,0,0.915000021,1,85,Long,Immed,b1
33,target,LF,1,0.63499999,1,85,Long,Immed,b1
34,lure,HF,0,1.547000051,1,85,Long,Immed,b1
35,target,LF,1,2.210999966,1,85,Long,Immed,b1
36,target,HF,1,1.355000019,1,85,Long,Immed,b1
37,lure,LF,0,0.947000027,1,85,Long,Immed,b1
38,target,LF,1,0.755999982,1,85,Long,Immed,b1
39,target,LF,1,1.011999965,1,85,Long,Immed,b1
40,lure,HF,0,1.251000047,1,85,Long,Immed,b1
41,target,HF,1,1.123999953,1,85,Long,Immed,b1
42,lure,HF,0,1.003999949,1,85,Long,Immed,b1
43,lure,HF,0,0.954999983,1,85,Long,Immed,b1
44,lure,LF,0,0.658999979,1,85,Long,Immed,b1
45,target,HF,1,0.683000028,1,85,Long,Immed,b1
46,target,LF,1,0.63499999,1,85,Long,Immed,b1
47,lure,HF,0,1.171000004,1,85,Long,Immed,b1
48,lure,HF,0,1.322999954,1,85,Long,Immed,b2
49,target,HF,1,0.947000027,1,85,Long,Immed,b2
50,target,HF,1,0.866999984,1,85,Long,Immed,b2
51,lure,LF,0,0.779999971,1,85,Long,Immed,b2
52,target,LF,1,0.843999982,1,85,Long,Immed,b2
53,target,HF,1,0.963999987,1,85,Long,Immed,b2
54,lure,HF,0,0.836000025,1,85,Long,Immed,b2
55,lure,LF,0,0.99000001,1,85,Long,Immed,b2
56,target,HF,1,1.093000054,1,85,Long,Immed,b2
57,target,HF,1,0.902999997,1,85,Long,Immed,b2
58,lure,HF,0,0.893000007,1,85,Long,Immed,b2
59,lure,LF,0,0.795000017,1,85,Long,Immed,b2
60,target,LF,1,0.884000003,1,85,Long,Immed,b2
61,lure,HF,0,1.220000029,1,85,Long,Immed,b2
62,lure,LF,0,0.866999984,1,85,Long,Immed,b2
63,lure,LF,0,0.819000006,1,85,Long,Immed,b2
64,target,LF,1,0.796000004,1,85,Long,Immed,b2
65,target,HF,1,0.699999988,1,85,Long,Immed,b2
66,target,LF,0,2.220000029,0,85,Long,Immed,b2
67,lure,LF,0,1.003999949,1,85,Long,Immed,b2
68,lure,LF,0,0.683000028,1,85,Long,Immed,b2
69,target,LF,1,0.802999973,1,85,Long,Immed,b2
70,lure,HF,0,0.971000016,1,85,Long,Immed,b2
71,target,LF,1,1.690999985,1,85,Long,Immed,b2
72,target,LF,1,0.72299999,1,85,Long,Immed,b3
73,target,HF,0,1.02699995,0,85,Long,Immed,b3
74,lure,HF,0,0.772000015,1,85,Long,Immed,b3
75,lure,LF,0,0.587000012,1,85,Long,Immed,b3
76,lure,LF,0,0.540000021,1,85,Long,Immed,b3
77,target,LF,1,0.74000001,1,85,Long,Immed,b3
78,lure,LF,0,0.684000015,1,85,Long,Immed,b3
79,target,LF,1,0.987999976,1,85,Long,Immed,b3
80,lure,LF,0,2.450999975,1,85,Long,Immed,b3
81,lure,LF,0,0.788999975,1,85,Long,Immed,b3
82,lure,HF,0,0.629000008,1,85,Long,Immed,b3
83,target,LF,1,0.893000007,1,85,Long,Immed,b3
84,target,HF,1,0.771000028,1,85,Long,Immed,b3
85,lure,LF,0,0.72299999,1,85,Long,Immed,b3
86,lure,HF,0,1.003000021,1,85,Long,Immed,b3
87,target,HF,1,0.651000023,1,85,Long,Immed,b3
88,lure,LF,0,0.736000001,1,85,Long,Immed,b3
89,target,LF,1,0.754999995,1,85,Long,Immed,b3
90,target,LF,1,0.805000007,1,85,Long,Immed,b3
91,target,LF,1,0.628000021,1,85,Long,Immed,b3
92,target,LF,1,1.177000046,1,85,Long,Immed,b3
93,lure,LF,0,0.684000015,1,85,Long,Immed,b3
94,lure,HF,0,2.450999975,1,85,Long,Immed,b3
95,lure,HF,0,0.72299999,1,85,Long,Immed,b3
0,target,HF,1,0.994000018,1,86,Short,Delay,b0
1,lure,LF,0,0.883000016,1,86,Short,Delay,b0
2,target,HF,0,1.659000039,0,86,Short,Delay,b0
3,target,HF,1,0.73299998,1,86,Short,Delay,b0
4,target,HF,1,0.699000001,1,86,Short,Delay,b0
5,lure,LF,0,0.626999974,1,86,Short,Delay,b0
6,lure,HF,0,0.708000004,1,86,Short,Delay,b0
7,target,LF,1,0.611999989,1,86,Short,Delay,b0
8,target,HF,1,0.691999972,1,86,Short,Delay,b0
9,target,LF,1,0.899999976,1,86,Short,Delay,b0
10,target,LF,1,0.635999978,1,86,Short,Delay,b0
11,target,HF,0,1.947999954,0,86,Short,Delay,b0
12,lure,LF,0,0.691999972,1,86,Short,Delay,b0
13,lure,LF,0,0.690999985,1,86,Short,Delay,b0
14,lure,HF,1,0.685000002,0,86,Short,Delay,b0
15,lure,HF,0,1.141000032,1,86,Short,Delay,b0
16,target,LF,1,0.652999997,1,86,Short,Delay,b0
17,lure,HF,0,0.749000013,1,86,Short,Delay,b0
18,lure,HF,0,0.717000008,1,86,Short,Delay,b0
19,lure,LF,0,0.63499999,1,86,Short,Delay,b0
20,target,LF,1,0.596000016,1,86,Short,Delay,b0
21,lure,HF,0,1.605000019,1,86,Short,Delay,b0
22,target,LF,1,0.597000003,1,86,Short,Delay,b0
23,lure,LF,0,0.811999977,1,86,Short,Delay,b0
0,lure,HF,0,1.738000035,1,86,Long,Delay,b0
1,lure,HF,0,1.123000026,1,86,Long,Delay,b0
2,target,LF,1,0.72299999,1,86,Long,Delay,b0
3,lure,LF,0,1.588000059,1,86,Long,Delay,b0
4,target,LF,1,0.699000001,1,86,Long,Delay,b0
5,target,LF,1,0.65200001,1,86,Long,Delay,b0
6,lure,HF,0,0.691999972,1,86,Long,Delay,b0
7,target,HF,1,0.643999994,1,86,Long,Delay,b0
8,lure,HF,0,0.693000019,1,86,Long,Delay,b0
9,target,LF,1,0.74000001,1,86,Long,Delay,b0
10,lure,LF,0,0.836000025,1,86,Long,Delay,b0
11,target,LF,1,0.675999999,1,86,Long,Delay,b0
12,target,LF,1,1.052999973,1,86,Long,Delay,b0
13,lure,LF,0,1.677000046,1,86,Long,Delay,b0
14,target,HF,1,0.788999975,1,86,Long,Delay,b0
15,target,HF,1,0.685000002,1,86,Long,Delay,b0
16,lure,LF,0,0.707000017,1,86,Long,Delay,b0
17,lure,HF,0,0.675999999,1,86,Long,Delay,b0
18,target,LF,1,0.619000018,1,86,Long,Delay,b0
19,target,HF,1,1.083999991,1,86,Long,Delay,b0
20,target,HF,1,0.564999998,1,86,Long,Delay,b0
21,target,HF,1,0.723999977,1,86,Long,Delay,b0
22,target,LF,1,0.65200001,1,86,Long,Delay,b0
23,lure,LF,0,0.941999972,1,86,Long,Delay,b0
24,lure,LF,0,2.502000093,1,86,Long,Delay,b1
25,target,HF,1,1.205000043,1,86,Long,Delay,b1
26,target,HF,0,0.74000001,0,86,Long,Delay,b1
27,target,LF,1,0.626999974,1,86,Long,Delay,b1
28,lure,HF,1,2.178999901,0,86,Long,Delay,b1
29,target,LF,1,1.771000028,1,86,Long,Delay,b1
30,target,HF,1,0.726000011,1,86,Long,Delay,b1
31,target,HF,1,0.596000016,1,86,Long,Delay,b1
32,target,LF,1,0.58099997,1,86,Long,Delay,b1
33,lure,HF,0,0.772000015,1,86,Long,Delay,b1
34,lure,HF,0,0.781000018,1,86,Long,Delay,b1
35,lure,LF,0,0.763999999,1,86,Long,Delay,b1
36,target,HF,1,0.714999974,1,86,Long,Delay,b1
37,target,HF,1,0.671000004,1,86,Long,Delay,b1
38,lure,HF,1,1.021000028,0,86,Long,Delay,b1
39,lure,LF,0,0.797999978,1,86,Long,Delay,b1
40,lure,HF,0,0.740999997,1,86,Long,Delay,b1
41,target,HF,1,0.717000008,1,86,Long,Delay,b1
42,target,LF,1,0.596000016,1,86,Long,Delay,b1
43,target,HF,1,0.883000016,1,86,Long,Delay,b1
44,lure,LF,0,0.739000022,1,86,Long,Delay,b1
45,lure,LF,0,0.65200001,1,86,Long,Delay,b1
46,target,LF,1,0.980000019,1,86,Long,Delay,b1
47,target,LF,1,0.637000024,1,86,Long,Delay,b1
48,lure,LF,0,0.987999976,1,86,Long,Delay,b2
49,lure,LF,0,0.765999973,1,86,Long,Delay,b2
50,lure,HF,0,1.412999988,1,86,Long,Delay,b2
51,lure,HF,0,0.934000015,1,86,Long,Delay,b2
52,target,LF,1,0.773000002,1,86,Long,Delay,b2
53,target,HF,1,1.440000057,1,86,Long,Delay,b2
54,target,LF,0,0.819999993,0,86,Long,Delay,b2
55,lure,HF,0,0.754999995,1,86,Long,Delay,b2
56,lure,LF,0,0.754999995,1,86,Long,Delay,b2
57,target,LF,1,0.667999983,1,86,Long,Delay,b2
58,lure,LF,0,0.716000021,1,86,Long,Delay,b2
59,target,LF,1,0.690999985,1,86,Long,Delay,b2
60,target,HF,1,0.980000019,1,86,Long,Delay,b2
61,lure,LF,1,2.229000092,0,86,Long,Delay,b2
62,lure,HF,0,1.34800005,1,86,Long,Delay,b2
63,lure,LF,0,0.629999995,1,86,Long,Delay,b2
64,lure,HF,0,0.734000027,1,86,Long,Delay,b2
65,lure,HF,0,0.726000011,1,86,Long,Delay,b2
66,target,HF,1,0.605000019,1,86,Long,Delay,b2
67,lure,HF,0,1.565999985,1,86,Long,Delay,b2
68,lure,LF,0,0.675000012,1,86,Long,Delay,b2
69,target,HF,1,0.779999971,1,86,Long,Delay,b2
70,lure,HF,1,0.89200002,0,86,Long,Delay,b2
71,target,LF,1,0.606000006,1,86,Long,Delay,b2
72,target,LF,1,1.174000025,1,86,Long,Delay,b3
73,target,LF,1,0.589999974,1,86,Long,Delay,b3
74,lure,HF,0,3.181999922,1,86,Long,Delay,b3
75,lure,HF,0,0.834999979,1,86,Long,Delay,b3
76,target,LF,1,0.572000027,1,86,Long,Delay,b3
77,lure,HF,0,1.65199995,1,86,Long,Delay,b3
78,target,HF,1,0.628000021,1,86,Long,Delay,b3
79,lure,LF,0,0.93900001,1,86,Long,Delay,b3
80,lure,LF,0,0.72299999,1,86,Long,Delay,b3
81,lure,HF,0,0.691999972,1,86,Long,Delay,b3
82,lure,LF,0,0.643999994,1,86,Long,Delay,b3
83,lure,LF,0,0.691999972,1,86,Long,Delay,b3
84,target,LF,1,0.691999972,1,86,Long,Delay,b3
85,target,HF,1,0.699999988,1,86,Long,Delay,b3
86,lure,LF,0,0.796000004,1,86,Long,Delay,b3
87,target,HF,1,0.899999976,1,86,Long,Delay,b3
88,target,HF,1,0.691999972,1,86,Long,Delay,b3
89,target,LF,1,0.660000026,1,86,Long,Delay,b3
90,lure,LF,0,0.859000027,1,86,Long,Delay,b3
91,target,HF,1,1.363000035,1,86,Long,Delay,b3
92,lure,LF,0,0.675000012,1,86,Long,Delay,b3
93,lure,HF,0,1.154999971,1,86,Long,Delay,b3
94,lure,HF,0,1.029000044,1,86,Long,Delay,b3
95,target,HF,1,0.699000001,1,86,Long,Delay,b3
0,target,HF,1,1.202999949,1,86,Short,Immed,b0
1,target,LF,1,0.707000017,1,86,Short,Immed,b0
2,lure,HF,0,0.925000012,1,86,Short,Immed,b0
3,lure,HF,0,0.851000011,1,86,Short,Immed,b0
4,lure,HF,0,0.643000007,1,86,Short,Immed,b0
5,lure,LF,0,0.643000007,1,86,Short,Immed,b0
6,target,LF,1,0.588,1,86,Short,Immed,b0
7,target,HF,1,1.092000008,1,86,Short,Immed,b0
8,target,LF,1,1.371000051,1,86,Short,Immed,b0
9,lure,LF,0,0.731000006,1,86,Short,Immed,b0
10,target,HF,0,0.963999987,0,86,Short,Immed,b0
